"지점명","평균기온","일강수량"
영주,-2.3,
영주,-2.5,
영주,-2.8,
영주,-3,0.3
영주,-3.1,
영주,-3.1,
영주,-3.1,
영주,-3.4,
영주,-3.7,
영주,-3.8,0
영주,-3.9,0
영주,-4,
영주,-4.5,0.1
영주,-4.9,5
영주,-5.5,0
영주,-5.6,
영주,-5.6,
영주,-5.7,
영주,-5.7,0.1
영주,-5.8,
영주,-6.6,
영주,-7.6,
영주,-7.7,0
영주,-7.9,
영주,-7.9,
영주,-8.1,
영주,-8.4,
영주,-8.5,
영주,0,
영주,0.1,
영주,0.3,
영주,0.5,
영주,0.6,
영주,0.6,0.1
영주,0.8,
영주,1,
영주,1.3,0.3
영주,1.4,
영주,1.4,
영주,1.4,3.1
영주,1.5,
영주,1.7,
영주,1.7,1.1
영주,1.9,
영주,1.9,
영주,10,
영주,10,42.3
영주,10.1,
영주,10.1,
영주,10.1,40.2
영주,10.2,0.3
영주,10.3,
영주,10.4,
영주,10.6,
영주,10.7,
영주,10.7,
영주,11,
영주,11,
영주,11,6.7
영주,11.2,5.7
영주,11.3,
영주,11.3,
영주,11.4,0
영주,11.4,6
영주,11.6,
영주,11.6,
영주,11.8,
영주,11.8,
영주,11.9,
영주,11.9,
영주,11.9,
영주,12,0.8
영주,12.1,10.7
영주,12.2,
영주,12.5,14.1
영주,13,2.4
영주,13.1,
영주,13.1,
영주,13.1,51.8
영주,13.3,2.2
영주,13.4,
영주,13.5,
영주,13.5,
영주,13.5,22.1
영주,13.6,
영주,13.8,0.1
영주,13.9,
영주,13.9,
영주,14,5.3
영주,14.1,
영주,14.2,
영주,14.6,0
영주,14.6,0
영주,14.6,2.8
영주,14.8,
영주,14.8,15.6
영주,15,0.8
영주,15,9.8
영주,15.1,
영주,15.2,0
영주,15.3,2.9
영주,15.7,
영주,15.8,
영주,16.1,0
영주,16.2,2.6
영주,16.4,10
영주,16.8,
영주,16.9,
영주,17,25.6
영주,17.2,
영주,17.3,
영주,17.3,0
영주,17.5,
영주,17.6,20.2
영주,17.7,0
영주,17.8,
영주,17.9,3.4
영주,18,
영주,18.1,
영주,18.1,
영주,18.2,
영주,18.2,0.8
영주,18.3,
영주,18.4,
영주,18.4,0
영주,18.4,0.4
영주,18.5,
영주,18.5,1.5
영주,18.5,30.3
영주,18.6,
영주,18.6,
영주,18.6,0.6
영주,18.6,1.3
영주,18.7,
영주,18.7,
영주,18.7,0.6
영주,18.7,13.1
영주,18.9,
영주,18.9,
영주,18.9,19.7
영주,18.9,64.9
영주,19,
영주,19,
영주,19,
영주,19.3,0
영주,19.3,111
영주,19.4,
영주,19.4,
영주,19.4,
영주,19.4,0
영주,19.5,
영주,19.5,
영주,19.7,
영주,19.8,
영주,19.8,0.4
영주,2.3,
영주,2.3,
영주,2.3,
영주,2.4,
영주,2.5,
영주,2.5,
영주,2.5,
영주,2.5,0.3
영주,2.6,
영주,2.6,
영주,2.7,
영주,2.8,
영주,2.8,21.3
영주,2.9,
영주,20,0.3
영주,20,15.1
영주,20,41.6
영주,20.1,0
영주,20.1,2.6
영주,20.2,1.1
영주,20.3,
영주,20.3,0
영주,20.3,15.1
영주,20.4,
영주,20.4,
영주,20.4,0
영주,20.5,
영주,20.5,
영주,20.5,0
영주,20.5,2.1
영주,20.5,56.6
영주,20.5,6.9
영주,20.6,
영주,20.7,9
영주,20.8,0
영주,20.8,0.3
영주,20.9,
영주,20.9,0.1
영주,20.9,22
영주,21,50.3
영주,21,7.4
영주,21.1,
영주,21.2,
영주,21.3,
영주,21.5,
영주,21.8,
영주,21.8,0
영주,21.8,0.1
영주,21.9,0
영주,22,1.7
영주,22,54.9
영주,22,59.1
영주,22.1,0
영주,22.1,0.1
영주,22.2,0
영주,22.2,0
영주,22.2,0.6
영주,22.2,2.2
영주,22.4,
영주,22.4,0
영주,22.5,
영주,22.5,0
영주,22.6,
영주,22.6,
영주,22.6,0
영주,22.7,
영주,22.7,16.5
영주,22.8,
영주,22.8,0.6
영주,22.8,2.1
영주,22.8,33.2
영주,22.9,0
영주,22.9,1.2
영주,22.9,34.6
영주,23,
영주,23.2,1.7
영주,23.2,58.5
영주,23.3,
영주,23.5,
영주,23.8,
영주,23.8,3
영주,23.9,67.2
영주,24.4,
영주,24.6,
영주,24.6,
영주,25,0.3
영주,25.1,0
영주,25.1,0
영주,25.2,0
영주,25.3,
영주,25.3,0
영주,25.4,0
영주,25.5,9.7
영주,25.8,16.1
영주,25.9,
영주,26.1,
영주,26.1,0
영주,26.2,
영주,26.2,
영주,26.2,0
영주,26.2,0.3
영주,26.5,
영주,26.6,
영주,26.6,
영주,26.7,
영주,26.8,
영주,26.8,
영주,26.8,0.4
영주,27,
영주,27,0
영주,27.2,
영주,27.4,
영주,27.4,
영주,3.3,7.1
영주,3.5,
영주,3.5,
영주,3.5,
영주,3.5,
영주,3.6,
영주,3.7,
영주,3.8,0.1
영주,3.8,1
영주,3.9,
영주,4,
영주,4.1,
영주,4.2,
영주,4.2,
영주,4.2,0.2
영주,4.2,2.5
영주,4.6,
영주,4.8,
영주,4.8,0
영주,4.8,0
영주,4.9,
영주,4.9,0.3
영주,5,
영주,5,
영주,5.3,0.3
영주,5.3,0.6
영주,5.4,
영주,5.5,
영주,5.6,
영주,5.6,0
영주,5.6,2.9
영주,5.8,
영주,5.9,
영주,6,
영주,6,77
영주,6.1,0
영주,6.2,0
영주,6.4,
영주,6.4,
영주,6.5,
영주,6.6,
영주,6.6,0.3
영주,6.7,
영주,6.9,
영주,7.1,
영주,7.3,
영주,7.3,
영주,7.4,
영주,7.4,
영주,7.5,
영주,7.5,11.8
영주,7.6,
영주,7.6,
영주,7.6,2.3
영주,7.7,
영주,7.7,0.1
영주,7.8,
영주,7.8,
영주,7.9,
영주,8,
영주,8,
영주,8,
영주,8.1,
영주,8.2,
영주,8.6,
영주,8.8,
영주,8.9,14.8
영주,9,
영주,9,
영주,9,0
영주,9.2,6.8
영주,9.3,
영주,9.3,
영주,9.3,
영주,9.3,22.8
영주,9.4,
영주,9.4,0
영주,9.5,
영주,9.6,
영주,9.6,
영주,9.8,
영주,9.8,
영주,9.8,16.3
영주,9.9,
영천,-0.1,
영천,-0.1,
영천,-0.7,
영천,-0.8,
영천,-1.7,
영천,-1.8,
영천,-1.9,
영천,-1.9,
영천,-10.3,
영천,-2.2,
영천,-2.7,
영천,-2.8,
영천,-2.9,
영천,-2.9,
영천,-3.4,
영천,-3.5,0
영천,-3.7,
영천,-3.8,
영천,-4.3,
영천,-4.5,
영천,-4.8,
영천,-5,
영천,-5,
영천,-5.1,
영천,-5.4,
영천,-5.7,
영천,-7.5,
영천,-8.4,
영천,-8.9,0
영천,0.1,
영천,0.3,0
영천,0.4,
영천,0.5,
영천,0.5,
영천,0.6,
영천,1.2,
영천,1.3,
영천,1.3,
영천,1.6,
영천,1.6,
영천,1.8,
영천,1.8,11.3
영천,1.9,
영천,10,0
영천,10.1,
영천,10.1,
영천,10.1,
영천,10.3,
영천,10.4,
영천,10.4,
영천,10.5,
영천,10.5,
영천,10.5,
영천,10.5,
영천,10.7,
영천,10.8,
영천,11,0
영천,11,7.6
영천,11.2,
영천,11.3,
영천,11.4,
영천,11.4,10.3
영천,11.5,
영천,11.5,
영천,11.6,
영천,11.6,
영천,11.6,5.5
영천,11.7,
영천,11.7,
영천,11.8,
영천,11.8,
영천,12,11.7
영천,12.2,0
영천,12.3,
영천,12.3,
영천,12.6,
영천,12.7,0
영천,12.8,
영천,12.9,
영천,13,0
영천,13.1,
영천,13.2,
영천,13.2,
영천,13.3,14.7
영천,13.4,31.6
영천,13.6,
영천,13.7,
영천,13.8,12.5
영천,14,
영천,14.1,1.5
영천,14.5,
영천,14.5,13.7
영천,14.7,0
영천,14.8,16.6
영천,14.9,
영천,14.9,0.1
영천,15,
영천,15,
영천,15,0
영천,15.1,0
영천,15.3,8.7
영천,15.6,
영천,15.6,0.3
영천,15.7,
영천,15.7,9.6
영천,16,0.4
영천,16,5.7
영천,16.1,0.4
영천,16.3,0.1
영천,16.3,0.3
영천,16.6,
영천,16.7,
영천,17,
영천,17.1,1
영천,17.2,
영천,17.3,
영천,17.3,22.8
영천,17.6,2
영천,17.8,0
영천,17.8,5.8
영천,18,
영천,18,
영천,18,
영천,18,
영천,18,13.1
영천,18.3,0
영천,18.6,
영천,18.6,25.3
영천,18.8,3.6
영천,19,
영천,19,0.1
영천,19.2,0.2
영천,19.3,
영천,19.3,0
영천,19.3,0.1
영천,19.4,7.6
영천,19.5,
영천,19.5,0.4
영천,19.6,
영천,19.6,2.6
영천,19.6,5
영천,19.7,12.3
영천,19.7,2.5
영천,19.8,
영천,19.8,
영천,19.9,
영천,19.9,0
영천,2,
영천,2,
영천,2.4,
영천,2.4,
영천,2.6,
영천,2.7,
영천,2.7,
영천,2.8,0.8
영천,2.9,
영천,20,0.2
영천,20.2,
영천,20.3,
영천,20.3,
영천,20.5,
영천,20.5,0
영천,20.5,1
영천,20.5,67.4
영천,20.6,0
영천,20.6,3.1
영천,20.7,10.2
영천,20.7,2.8
영천,20.9,
영천,20.9,
영천,20.9,0.2
영천,20.9,1.7
영천,21,
영천,21.1,1.6
영천,21.1,3.1
영천,21.1,6.3
영천,21.1,6.4
영천,21.2,0.7
영천,21.3,0
영천,21.3,6.6
영천,21.4,
영천,21.5,
영천,21.5,32.7
영천,21.6,0
영천,21.7,0
영천,21.8,
영천,21.8,0.9
영천,21.8,5.4
영천,21.9,
영천,21.9,
영천,21.9,3.2
영천,22,
영천,22,0.6
영천,22,2.8
영천,22,25.6
영천,22.1,
영천,22.1,
영천,22.1,
영천,22.1,30.7
영천,22.2,
영천,22.2,
영천,22.2,
영천,22.2,32.7
영천,22.3,0
영천,22.3,0.2
영천,22.3,18.7
영천,22.4,
영천,22.4,16.1
영천,22.5,
영천,22.5,0
영천,22.7,
영천,22.7,
영천,22.7,0
영천,22.8,26.2
영천,22.9,
영천,23,
영천,23,
영천,23,0
영천,23.1,
영천,23.1,0
영천,23.1,0
영천,23.1,0
영천,23.1,0.2
영천,23.1,18.7
영천,23.1,37.7
영천,23.2,
영천,23.4,0
영천,23.4,12.5
영천,23.6,0.2
영천,23.6,35.9
영천,23.6,50.4
영천,23.7,
영천,23.7,
영천,23.7,95.6
영천,23.8,40.2
영천,23.9,
영천,23.9,
영천,24,
영천,24.5,0
영천,24.5,1.4
영천,24.7,
영천,24.7,2.7
영천,24.9,4.1
영천,25.1,
영천,25.1,0
영천,25.2,
영천,25.2,4.4
영천,25.2,7.4
영천,25.3,3
영천,25.7,
영천,25.9,0.1
영천,25.9,0.4
영천,26.1,
영천,26.1,
영천,26.2,
영천,26.2,
영천,26.3,
영천,26.3,
영천,26.3,0
영천,26.3,15.7
영천,26.4,3.2
영천,26.6,
영천,26.7,
영천,26.8,13.2
영천,27,0
영천,27.5,
영천,27.5,6.9
영천,27.7,
영천,27.8,
영천,28.1,0.8
영천,28.2,
영천,28.2,
영천,28.5,
영천,28.7,
영천,28.7,
영천,3,
영천,3.1,
영천,3.2,
영천,3.2,
영천,3.4,
영천,3.4,
영천,3.5,
영천,3.6,
영천,3.7,
영천,3.8,
영천,3.9,
영천,4,
영천,4.2,
영천,4.2,0.4
영천,4.6,
영천,4.7,
영천,4.7,0
영천,4.7,0.1
영천,4.8,
영천,4.8,
영천,5,
영천,5,0
영천,5.2,
영천,5.2,
영천,5.2,0.4
영천,5.3,
영천,5.3,20.4
영천,5.4,
영천,5.5,
영천,5.6,10.1
영천,5.7,
영천,5.7,0
영천,6,
영천,6.1,
영천,6.1,
영천,6.3,
영천,6.4,
영천,6.5,10.1
영천,6.6,
영천,6.6,0
영천,6.7,
영천,6.8,
영천,6.8,
영천,6.8,
영천,6.8,0
영천,6.9,
영천,7,4.6
영천,7.1,
영천,7.1,
영천,7.2,0
영천,7.3,
영천,7.3,0.2
영천,7.4,
영천,7.4,
영천,7.4,
영천,7.4,
영천,7.4,
영천,7.4,41.1
영천,7.6,
영천,7.6,0
영천,7.9,
영천,8,
영천,8,
영천,8,0
영천,8,0
영천,8,0
영천,8,0
영천,8.1,
영천,8.3,
영천,8.3,
영천,8.3,
영천,8.3,
영천,8.4,
영천,8.5,
영천,8.5,
영천,8.5,
영천,8.7,1
영천,8.7,16
영천,8.9,5.9
영천,9,
영천,9.2,23.9
영천,9.3,
영천,9.6,
영천,9.7,
영천,9.7,0.2
영천,9.8,
영천,9.8,30.2
영천,9.9,
영천,9.9,
영천,9.9,
완도,,
완도,,3.7
완도,-0.2,0
완도,-0.2,0
완도,-0.4,0
완도,-0.5,0.3
완도,-0.7,0.1
완도,-1.4,0.1
완도,-1.8,0
완도,-2.5,4.3
완도,-3.9,0
완도,-4.5,0
완도,-5.8,0.9
완도,-7,0
완도,0.3,
완도,0.3,0
완도,0.7,0
완도,0.9,
완도,0.9,0
완도,1.4,
완도,1.6,
완도,1.7,
완도,1.8,
완도,10,
완도,10,18
완도,10.2,
완도,10.2,17.5
완도,10.2,2.8
완도,10.2,27.6
완도,10.3,
완도,10.4,
완도,10.5,1.8
완도,10.6,2
완도,10.7,
완도,10.8,
완도,10.8,0
완도,10.8,8.9
완도,11,0
완도,11.1,
완도,11.1,
완도,11.1,0.2
완도,11.2,
완도,11.2,0
완도,11.2,0.1
완도,11.3,
완도,11.4,
완도,11.4,7.3
완도,11.6,
완도,11.7,
완도,11.7,15.5
완도,11.8,
완도,11.9,
완도,12,
완도,12,0.2
완도,12.1,
완도,12.1,
완도,12.1,46.1
완도,12.2,
완도,12.2,
완도,12.3,
완도,12.3,
완도,12.4,
완도,12.4,0.7
완도,12.5,
완도,12.6,
완도,12.9,
완도,12.9,
완도,13.1,18.6
완도,13.2,
완도,13.2,0
완도,13.3,
완도,13.4,
완도,13.4,
완도,13.4,0
완도,13.5,
완도,13.5,
완도,13.7,0
완도,13.8,
완도,13.8,
완도,13.9,
완도,13.9,
완도,13.9,0
완도,14,
완도,14,
완도,14.1,0
완도,14.3,
완도,14.3,0
완도,14.4,
완도,14.4,
완도,14.4,
완도,14.4,53.9
완도,14.6,
완도,14.7,
완도,14.8,
완도,14.8,0
완도,14.8,20.4
완도,14.9,
완도,14.9,
완도,14.9,0
완도,14.9,56.5
완도,15.2,
완도,15.2,
완도,15.2,
완도,15.2,2.7
완도,15.4,
완도,15.5,
완도,15.5,8.6
완도,15.6,
완도,15.6,
완도,15.7,
완도,16,
완도,16.1,
완도,16.1,
완도,16.2,
완도,16.3,
완도,16.3,0
완도,16.4,
완도,16.4,20.3
완도,16.8,3
완도,16.8,3.7
완도,16.9,
완도,17.1,
완도,17.2,68
완도,17.3,
완도,17.4,
완도,17.5,0
완도,17.6,3.4
완도,17.7,
완도,17.7,
완도,17.8,
완도,17.8,
완도,17.9,
완도,18.1,
완도,18.3,
완도,18.4,
완도,18.6,0.7
완도,18.9,1.6
완도,19,
완도,19.3,
완도,19.7,
완도,19.9,
완도,19.9,0.7
완도,2.1,0
완도,2.1,0
완도,2.3,0
완도,2.6,0
완도,2.6,0.7
완도,2.8,
완도,2.8,0.5
완도,20,37.5
완도,20.1,0.5
완도,20.2,
완도,20.2,0
완도,20.3,
완도,20.3,2
완도,20.5,
완도,20.5,0.4
완도,20.8,24.2
완도,21,28.2
완도,21.1,
완도,21.1,
완도,21.2,
완도,21.2,
완도,21.3,1.5
완도,21.4,
완도,21.4,
완도,21.4,125.1
완도,21.5,
완도,21.5,0
완도,21.6,1
완도,21.7,
완도,21.7,
완도,21.8,22.8
완도,22,0
완도,22.1,0
완도,22.1,15.9
완도,22.1,4.6
완도,22.3,
완도,22.3,
완도,22.3,0
완도,22.4,
완도,22.4,0
완도,22.4,8.3
완도,22.5,11.3
완도,22.5,3.4
완도,22.6,
완도,22.6,
완도,22.6,
완도,22.7,
완도,22.7,1
완도,22.8,
완도,22.8,50.8
완도,22.9,
완도,22.9,
완도,22.9,
완도,22.9,0
완도,23,
완도,23,
완도,23,
완도,23,0
완도,23,3.7
완도,23.1,0
완도,23.2,
완도,23.2,0.2
완도,23.2,12.6
완도,23.2,9.7
완도,23.3,
완도,23.3,9.4
완도,23.4,
완도,23.4,
완도,23.4,
완도,23.6,
완도,23.6,0.2
완도,23.7,
완도,23.7,
완도,23.7,
완도,23.7,8.6
완도,23.8,
완도,23.8,0.2
완도,23.8,34.8
완도,23.8,5.7
완도,23.9,
완도,23.9,103.4
완도,24,
완도,24.1,
완도,24.1,0.2
완도,24.2,0.2
완도,24.3,5.4
완도,24.4,
완도,24.5,0.4
완도,24.6,
완도,24.6,
완도,24.6,
완도,24.8,0
완도,25.2,
완도,25.3,0.1
완도,25.3,13.6
완도,25.3,33.2
완도,25.3,66.3
완도,25.4,
완도,25.5,
완도,25.5,
완도,25.5,16.8
완도,25.7,
완도,25.7,0
완도,25.7,0.1
완도,25.7,2.1
완도,25.8,0
완도,25.9,
완도,25.9,0
완도,25.9,0
완도,25.9,0.8
완도,25.9,4.5
완도,26,0.1
완도,26.1,0
완도,26.1,141.8
완도,26.1,18.9
완도,26.1,3.6
완도,26.2,
완도,26.4,
완도,26.4,18.1
완도,26.5,
완도,26.5,0
완도,26.5,5.5
완도,26.6,
완도,26.6,1.1
완도,26.6,1.5
완도,26.6,200.3
완도,26.7,
완도,26.7,
완도,26.9,
완도,26.9,
완도,27,
완도,27,
완도,27,
완도,27,
완도,27,0.1
완도,27.1,
완도,27.1,4.9
완도,27.2,
완도,27.2,
완도,27.2,
완도,27.2,3.2
완도,27.4,5.6
완도,27.9,
완도,27.9,
완도,27.9,0
완도,28.2,3.2
완도,28.4,
완도,28.5,
완도,28.6,
완도,3,1.8
완도,3.1,1.4
완도,3.3,
완도,3.3,
완도,3.6,
완도,3.7,
완도,3.9,0.8
완도,4.3,0
완도,4.5,
완도,4.7,
완도,4.7,
완도,4.8,
완도,5,0
완도,5.3,
완도,5.4,
완도,5.4,0
완도,5.5,
완도,5.5,0.1
완도,5.9,
완도,5.9,0
완도,6.1,0
완도,6.2,
완도,6.4,
완도,6.5,
완도,6.7,
완도,7,
완도,7.1,0
완도,7.2,
완도,7.3,1.1
완도,7.3,4.8
완도,7.4,
완도,7.6,
완도,7.6,12.4
완도,7.7,
완도,7.8,0
완도,7.8,24.4
완도,7.9,
완도,8,
완도,8,0
완도,8.1,
완도,8.1,4.2
완도,8.2,
완도,8.2,14.6
완도,8.3,
완도,8.3,
완도,8.3,
완도,8.5,
완도,8.5,
완도,8.6,
완도,8.6,
완도,8.6,0.2
완도,8.9,
완도,9.1,
완도,9.1,0.1
완도,9.1,0.2
완도,9.1,1.1
완도,9.2,
완도,9.2,1.3
완도,9.3,
완도,9.3,
완도,9.3,0
완도,9.4,1.6
완도,9.6,
완도,9.7,
완도,9.7,
완도,9.7,
완도,9.7,11.9
완도,9.8,
완도,9.8,
완도,9.8,0.4
완도,9.8,3.1
완도,9.9,
완도,9.9,
완도,9.9,21.7
울릉도,,
울릉도,,
울릉도,-0.1,21.1
울릉도,-0.2,0.1
울릉도,-0.6,10.1
울릉도,-0.6,7.9
울릉도,-0.6,9.3
울릉도,-0.7,0.3
울릉도,-0.8,0
울릉도,-1,4.9
울릉도,-1.1,4.4
울릉도,-1.2,0
울릉도,-1.2,3.7
울릉도,-1.4,4
울릉도,-1.6,26.6
울릉도,-2.5,13.8
울릉도,-2.8,3.7
울릉도,-3.1,7.5
울릉도,-3.3,21.5
울릉도,-4.3,0.7
울릉도,-4.5,4.4
울릉도,-4.6,29
울릉도,-5.3,5.2
울릉도,-6,14.1
울릉도,-7,10.2
울릉도,-7.9,3.9
울릉도,0.1,1.1
울릉도,0.3,0
울릉도,0.6,0.8
울릉도,0.7,
울릉도,0.9,
울릉도,0.9,1
울릉도,0.9,6.6
울릉도,1.1,
울릉도,1.1,14.4
울릉도,1.2,0
울릉도,1.2,0
울릉도,1.4,36
울릉도,1.8,0.3
울릉도,1.9,
울릉도,10.1,
울릉도,10.1,43.1
울릉도,10.4,0
울릉도,10.5,
울릉도,10.5,0.8
울릉도,10.5,20.6
울릉도,10.7,
울릉도,10.8,
울릉도,10.9,
울릉도,11,0
울릉도,11,4.5
울릉도,11.1,
울릉도,11.1,0.1
울릉도,11.1,8.3
울릉도,11.2,
울릉도,11.3,
울릉도,11.3,0
울릉도,11.4,
울릉도,11.4,
울릉도,11.5,
울릉도,11.5,
울릉도,11.6,
울릉도,11.7,
울릉도,11.7,1.5
울릉도,11.7,13.2
울릉도,11.7,2.4
울릉도,11.8,
울릉도,11.9,4.6
울릉도,12,0.7
울릉도,12.1,
울릉도,12.1,
울릉도,12.1,18.3
울릉도,12.1,18.3
울릉도,12.2,
울릉도,12.3,
울릉도,12.5,
울릉도,12.7,
울릉도,12.8,
울릉도,12.8,
울릉도,12.8,28.3
울릉도,13.1,0
울릉도,13.1,9.8
울릉도,13.2,
울릉도,13.3,
울릉도,13.3,13.1
울릉도,13.3,6.3
울릉도,13.4,
울릉도,13.5,
울릉도,13.6,
울릉도,13.6,
울릉도,13.6,
울릉도,13.7,0
울릉도,13.7,12.7
울릉도,13.7,8.3
울릉도,13.8,
울릉도,14,
울릉도,14,2.2
울릉도,14,2.5
울릉도,14.2,
울릉도,14.2,
울릉도,14.3,
울릉도,14.3,
울릉도,14.4,
울릉도,14.4,0
울릉도,14.4,0.5
울릉도,14.4,8.7
울릉도,14.5,
울릉도,14.6,
울릉도,14.6,
울릉도,14.6,2
울릉도,14.9,
울릉도,14.9,33.7
울릉도,15,
울릉도,15.1,
울릉도,15.1,21.3
울릉도,15.2,1.2
울릉도,15.2,4.3
울릉도,15.3,5.7
울릉도,15.4,
울릉도,15.4,1.8
울릉도,15.5,
울릉도,15.5,
울릉도,15.7,
울릉도,15.8,
울릉도,15.9,
울릉도,15.9,0.7
울릉도,16,
울릉도,16,3.4
울릉도,16.1,
울릉도,16.1,
울릉도,16.1,1.5
울릉도,16.2,14.2
울릉도,16.3,1.8
울릉도,16.5,
울릉도,16.5,
울릉도,16.5,0
울릉도,16.6,0
울릉도,16.6,6.4
울릉도,17,
울릉도,17,0.1
울릉도,17,3.8
울릉도,17.1,
울릉도,17.1,26.4
울릉도,17.2,
울릉도,17.2,
울릉도,17.3,
울릉도,17.5,
울릉도,17.6,37
울릉도,17.7,8.4
울릉도,17.9,16.8
울릉도,18.1,61.9
울릉도,18.3,1.9
울릉도,18.3,80.6
울릉도,18.4,
울릉도,18.4,8.5
울릉도,18.8,10.9
울릉도,18.9,
울릉도,19.1,
울릉도,19.1,0
울릉도,19.4,0
울릉도,19.4,0
울릉도,19.4,3.5
울릉도,19.5,7.4
울릉도,19.6,0
울릉도,19.7,
울릉도,19.8,
울릉도,19.9,
울릉도,19.9,
울릉도,19.9,
울릉도,19.9,0.1
울릉도,19.9,1.4
울릉도,19.9,5
울릉도,2.5,3.4
울릉도,2.7,
울릉도,2.8,
울릉도,2.8,0.3
울릉도,2.8,0.3
울릉도,2.9,0.8
울릉도,20,
울릉도,20,
울릉도,20,
울릉도,20,
울릉도,20,
울릉도,20,0
울릉도,20.1,
울릉도,20.1,
울릉도,20.1,
울릉도,20.1,0
울릉도,20.1,0.5
울릉도,20.2,
울릉도,20.2,
울릉도,20.2,1.3
울릉도,20.3,
울릉도,20.4,
울릉도,20.4,
울릉도,20.5,
울릉도,20.5,0.1
울릉도,20.6,1.6
울릉도,20.7,
울릉도,20.7,14.8
울릉도,20.7,19.6
울릉도,20.8,14.1
울릉도,20.9,0
울릉도,21,0
울릉도,21.1,
울릉도,21.1,0
울릉도,21.2,1.3
울릉도,21.2,11.3
울릉도,21.2,2
울릉도,21.2,9.9
울릉도,21.3,
울릉도,21.3,
울릉도,21.4,
울릉도,21.4,5.3
울릉도,21.5,
울릉도,21.5,3.4
울릉도,21.5,7.6
울릉도,21.6,39.3
울릉도,21.6,5
울릉도,21.7,
울릉도,21.9,
울릉도,21.9,
울릉도,22.1,
울릉도,22.1,2.7
울릉도,22.1,6.9
울릉도,22.2,0
울릉도,22.3,2.5
울릉도,22.4,
울릉도,22.4,
울릉도,22.4,
울릉도,22.4,2.3
울릉도,22.4,2.5
울릉도,22.4,92.7
울릉도,22.6,1.5
울릉도,22.7,0.3
울릉도,22.7,72.7
울릉도,22.8,
울릉도,22.8,0.7
울릉도,22.9,
울릉도,22.9,0
울릉도,23,44
울릉도,23.4,
울릉도,23.4,3.6
울릉도,23.4,6.5
울릉도,23.4,6.7
울릉도,23.6,
울릉도,23.6,6.9
울릉도,24.1,
울릉도,24.2,
울릉도,24.2,
울릉도,24.2,0.9
울릉도,24.3,
울릉도,24.3,1.4
울릉도,24.5,4.3
울릉도,24.5,44.6
울릉도,24.7,1.3
울릉도,25,
울릉도,25.4,
울릉도,25.5,
울릉도,25.6,10.2
울릉도,25.7,
울릉도,25.8,
울릉도,25.8,
울릉도,25.9,
울릉도,25.9,
울릉도,26.1,
울릉도,26.3,
울릉도,26.3,
울릉도,26.3,2.2
울릉도,26.5,
울릉도,26.5,
울릉도,26.6,
울릉도,26.7,
울릉도,26.9,
울릉도,26.9,
울릉도,27,
울릉도,27.3,
울릉도,27.3,0.9
울릉도,27.7,
울릉도,27.9,
울릉도,27.9,
울릉도,28.2,
울릉도,28.5,2.1
울릉도,28.6,
울릉도,3.4,1.5
울릉도,3.5,
울릉도,3.6,
울릉도,3.7,
울릉도,3.7,0
울릉도,3.9,
울릉도,3.9,14.9
울릉도,4.1,
울릉도,4.2,9.5
울릉도,4.6,
울릉도,4.6,0
울릉도,4.6,0.1
울릉도,4.8,0.3
울릉도,5,28.3
울릉도,5.1,
울릉도,5.3,
울릉도,5.4,
울릉도,5.5,
울릉도,5.6,
울릉도,5.6,0.9
울릉도,5.7,
울릉도,5.8,
울릉도,5.9,
울릉도,5.9,0
울릉도,6,0
울릉도,6.1,
울릉도,6.2,28
울릉도,6.2,5
울릉도,6.3,
울릉도,6.3,3
울릉도,6.4,0
울릉도,6.5,
울릉도,6.7,
울릉도,6.7,0
울릉도,6.7,28.9
울릉도,6.8,0
울릉도,6.9,0
울릉도,7.1,
울릉도,7.1,0.2
울릉도,7.2,
울릉도,7.3,0
울릉도,7.3,1.4
울릉도,7.4,
울릉도,7.4,6.9
울릉도,7.6,
울릉도,7.6,
울릉도,7.6,0
울릉도,7.7,0
울릉도,8,
울릉도,8,
울릉도,8,29.2
울릉도,8,4
울릉도,8.1,
울릉도,8.1,0
울릉도,8.2,
울릉도,8.2,0
울릉도,8.2,1.5
울릉도,8.2,8.5
울릉도,8.4,0
울릉도,8.5,
울릉도,8.5,
울릉도,8.6,
울릉도,8.6,4.7
울릉도,8.7,0
울릉도,8.8,0.3
울릉도,8.9,
울릉도,8.9,
울릉도,8.9,8.5
울릉도,9,
울릉도,9,11
울릉도,9.2,0.6
울릉도,9.3,
울릉도,9.3,
울릉도,9.3,5
울릉도,9.4,
울릉도,9.4,1.4
울릉도,9.5,
울릉도,9.5,0
울릉도,9.5,0
울릉도,9.6,0
울릉도,9.7,
울산,-0.1,
울산,-0.2,
울산,-0.3,
울산,-0.8,
울산,-1.1,
울산,-1.5,
울산,-1.7,
울산,-1.7,
울산,-1.9,
울산,-2.7,
울산,-2.8,
울산,-3.2,
울산,-3.2,
울산,-3.5,
울산,-3.9,
울산,-3.9,
울산,-5.9,
울산,-6.4,
울산,-7.2,0.2
울산,-8.7,
울산,0.1,
울산,0.7,
울산,0.8,
울산,0.8,
울산,0.9,
울산,1.1,
울산,1.1,0
울산,1.5,
울산,1.6,
울산,1.8,0
울산,10,
울산,10.1,
울산,10.1,6.3
울산,10.2,0
울산,10.3,4.1
울산,10.4,
울산,10.4,
울산,10.5,
울산,10.6,
울산,10.6,
울산,10.6,12.1
울산,10.8,
울산,10.8,
울산,10.8,9
울산,10.9,
울산,10.9,
